order_id,customer_id,order_date,product,quantity,unit_price,order_status
197749,C0673,2024-04-26,Laptop,2,1200,COMPLETED
197750,C0908,2024-03-06,Mouse,2,25,COMPLETED
197751,C0962,2024-01-17,Mouse,1,25,CANCELLED
197752,C0796,2024-03-01,Monitor,2,300,PENDING
197753,C0103,2024-03-26,Headphones,3,150,COMPLETED
197754,C0345,2024-03-28,Headphones,2,150,COMPLETED
197755,C0716,2024-03-31,Keyboard,2,75,COMPLETED
197756,C0208,2024-04-02,Keyboard,1,75,CANCELLED
197757,C0292,2024-01-20,Keyboard,3,75,COMPLETED
197758,C0737,2024-03-24,Monitor,3,300,COMPLETED
197759,C0552,2024-04-20,Laptop,2,1200,COMPLETED
197760,C0586,2024-01-07,Headphones,3,150,COMPLETED
197761,C0249,2024-03-23,Keyboard,3,75,COMPLETED
197762,C0704,2024-03-08,Headphones,2,150,COMPLETED
197763,C0685,2024-01-11,Mouse,1,25,COMPLETED
197764,C0727,2024-02-15,Headphones,1,150,COMPLETED
197765,C0752,2024-01-24,Mouse,3,25,COMPLETED
197766,C0774,2024-01-31,Monitor,3,300,COMPLETED
197767,C0546,2024-01-14,Headphones,3,150,CANCELLED
197768,C0257,2024-01-08,Keyboard,1,75,COMPLETED
197769,C0830,2024-01-08,Monitor,1,300,COMPLETED
197770,C0952,2024-02-12,Headphones,1,150,COMPLETED
197771,C0189,2024-03-25,Headphones,3,150,COMPLETED
197772,C0377,2024-03-31,Laptop,3,1200,COMPLETED
197773,C0790,2024-01-06,Headphones,1,150,CANCELLED
197774,C0880,2024-03-02,Headphones,3,150,COMPLETED
197775,C0831,2024-04-22,Laptop,1,1200,COMPLETED
197776,C0524,2024-04-22,Laptop,3,1200,COMPLETED
197777,C0961,2024-01-16,Monitor,1,300,COMPLETED
197778,C0377,2024-01-20,Laptop,1,1200,COMPLETED
197779,C0215,2024-03-14,Keyboard,2,75,COMPLETED
197780,C0465,2024-01-07,Headphones,2,150,COMPLETED
197781,C0832,2024-02-25,Keyboard,1,75,PENDING
197782,C0540,2024-02-21,Keyboard,3,75,PENDING
197783,C0479,2024-03-09,Mouse,1,25,COMPLETED
197784,C0499,2024-04-12,Monitor,2,300,COMPLETED
197785,C0395,2024-04-23,Headphones,1,150,COMPLETED
197786,C0661,2024-04-18,Mouse,3,25,CANCELLED
197787,C0846,2024-03-29,Headphones,2,150,COMPLETED
197788,C0737,2024-02-03,Keyboard,2,75,COMPLETED
197789,C0299,2024-03-27,Laptop,2,1200,COMPLETED
197790,C0165,2024-03-18,Mouse,3,25,CANCELLED
197791,C0249,2024-01-25,Monitor,2,300,COMPLETED
197792,C0846,2024-03-17,Keyboard,2,75,CANCELLED
197793,C0342,2024-02-26,Headphones,2,150,COMPLETED
197794,C0671,2024-03-20,Keyboard,1,75,COMPLETED
197795,C0039,2024-03-19,Keyboard,1,75,COMPLETED
197796,C0656,2024-03-29,Keyboard,2,75,COMPLETED
197797,C0646,2024-02-10,Mouse,1,25,COMPLETED
197798,C0234,2024-01-01,Monitor,1,300,COMPLETED
197799,C0352,2024-01-20,Monitor,1,300,COMPLETED
197800,C0982,2024-04-27,Keyboard,1,75,COMPLETED
197801,C0697,2024-02-20,Keyboard,1,75,COMPLETED
197802,C0418,2024-01-03,Laptop,3,1200,COMPLETED
197803,C0804,2024-03-21,Headphones,2,150,PENDING
197804,C0828,2024-02-16,Mouse,2,25,PENDING
197805,C0819,2024-02-28,Laptop,1,1200,COMPLETED
197806,C0045,2024-02-08,Monitor,3,300,CANCELLED
197807,C0971,2024-03-01,Laptop,3,1200,COMPLETED
197808,C0298,2024-04-14,Laptop,1,1200,PENDING
197809,C0314,2024-01-04,Headphones,1,150,CANCELLED
197810,C0498,2024-01-31,Laptop,3,1200,CANCELLED
197811,C0743,2024-02-26,Mouse,2,25,COMPLETED
197812,C0999,2024-04-28,Monitor,2,300,COMPLETED
197813,C0609,2024-02-21,Keyboard,1,75,CANCELLED
197814,C0186,2024-04-10,Mouse,1,25,COMPLETED
197815,C0825,2024-01-01,Headphones,1,150,COMPLETED
197816,C0744,2024-01-17,Keyboard,1,75,COMPLETED
197817,C0621,2024-02-27,Keyboard,1,75,COMPLETED
197818,C0237,2024-03-04,Keyboard,3,75,COMPLETED
197819,C0885,2024-01-05,Laptop,2,1200,COMPLETED
197820,C0263,2024-02-06,Mouse,2,25,CANCELLED
197821,C0255,2024-04-05,Mouse,1,25,COMPLETED
197822,C0616,2024-03-14,Keyboard,1,75,COMPLETED
197823,C0397,2024-04-26,Headphones,1,150,COMPLETED
197824,C0999,2024-01-27,Keyboard,2,75,COMPLETED
197825,C0114,2024-03-17,Monitor,3,300,COMPLETED
197826,C0441,2024-03-28,Keyboard,1,75,COMPLETED
197827,C0101,2024-02-09,Headphones,2,150,COMPLETED
197828,C0649,2024-03-14,Monitor,1,300,COMPLETED
197829,C0007,2024-04-13,Mouse,3,25,COMPLETED
197830,C0163,2024-04-25,Headphones,3,150,COMPLETED
197831,C0576,2024-02-25,Headphones,1,150,COMPLETED
197832,C0271,2024-03-20,Headphones,1,150,COMPLETED
197833,C0572,2024-03-27,Laptop,3,1200,CANCELLED
197834,C0253,2024-04-11,Monitor,1,300,COMPLETED
197835,C0127,2024-01-30,Laptop,3,1200,COMPLETED
197836,C0074,2024-01-19,Monitor,1,300,COMPLETED
197837,C0777,2024-01-25,Monitor,2,300,COMPLETED
197838,C0798,2024-02-21,Laptop,3,1200,COMPLETED
197839,C0285,2024-03-10,Laptop,2,1200,CANCELLED
197840,C0212,2024-04-18,Monitor,1,300,COMPLETED
197841,C0830,2024-01-11,Mouse,1,25,CANCELLED
197842,C0959,2024-03-05,Mouse,1,25,COMPLETED
197843,C0529,2024-04-20,Keyboard,3,75,COMPLETED
197844,C0083,2024-01-17,Monitor,1,300,COMPLETED
197845,C0727,2024-02-01,Headphones,2,150,COMPLETED
197846,C0890,2024-04-10,Mouse,3,25,COMPLETED
197847,C0630,2024-04-15,Monitor,1,300,COMPLETED
197848,C0428,2024-01-10,Laptop,2,1200,COMPLETED
197849,C0353,2024-04-09,Monitor,2,300,COMPLETED
197850,C0955,2024-01-19,Mouse,3,25,COMPLETED
197851,C0878,2024-04-27,Monitor,1,300,COMPLETED
197852,C0510,2024-01-12,Laptop,3,1200,COMPLETED
197853,C0615,2024-01-27,Headphones,2,150,PENDING
197854,C0479,2024-02-27,Laptop,2,1200,COMPLETED
197855,C0651,2024-02-27,Headphones,2,150,PENDING
197856,C0573,2024-02-03,Mouse,1,25,COMPLETED
197857,C0770,2024-04-16,Monitor,1,300,PENDING
197858,C0571,2024-03-26,Monitor,1,300,COMPLETED
197859,C0953,2024-03-15,Monitor,3,300,COMPLETED
197860,C0246,2024-03-06,Laptop,2,1200,COMPLETED
197861,C0491,2024-03-26,Mouse,2,25,COMPLETED
197862,C0729,2024-01-31,Mouse,1,25,COMPLETED
197863,C0674,2024-02-09,Keyboard,3,75,COMPLETED
197864,C0498,2024-04-01,Laptop,3,1200,COMPLETED
197865,C0517,2024-03-20,Keyboard,2,75,COMPLETED
197866,C0003,2024-02-15,Keyboard,3,75,COMPLETED
197867,C0794,2024-02-25,Mouse,2,25,COMPLETED
197868,C0694,2024-01-01,Monitor,1,300,CANCELLED
197869,C0606,2024-03-28,Laptop,3,1200,COMPLETED
197870,C0163,2024-02-09,Mouse,1,25,CANCELLED
197871,C0681,2024-01-19,Laptop,3,1200,CANCELLED
197872,C0975,2024-04-13,Mouse,1,25,COMPLETED
197873,C0973,2024-01-09,Mouse,1,25,COMPLETED
197874,C0128,2024-04-29,Mouse,3,25,COMPLETED
197875,C0808,2024-04-21,Monitor,1,300,PENDING
197876,C0538,2024-04-26,Monitor,1,300,COMPLETED
197877,C0995,2024-01-03,Monitor,3,300,COMPLETED
197878,C0400,2024-02-15,Mouse,2,25,COMPLETED
197879,C0919,2024-02-17,Laptop,1,1200,PENDING
197880,C0012,2024-03-01,Mouse,2,25,COMPLETED
197881,C0976,2024-04-28,Monitor,1,300,COMPLETED
197882,C0467,2024-03-16,Laptop,3,1200,COMPLETED
197883,C0541,2024-01-03,Keyboard,1,75,COMPLETED
197884,C0251,2024-03-20,Monitor,1,300,PENDING
197885,C0174,2024-02-04,Headphones,3,150,COMPLETED
197886,C0246,2024-04-14,Headphones,2,150,CANCELLED
197887,C0224,2024-03-02,Headphones,1,150,COMPLETED
197888,C0152,2024-02-02,Keyboard,1,75,COMPLETED
197889,C0978,2024-04-23,Monitor,3,300,COMPLETED
197890,C0627,2024-04-19,Laptop,1,1200,CANCELLED
197891,C0217,2024-02-24,Mouse,2,25,COMPLETED
197892,C0609,2024-01-03,Headphones,2,150,PENDING
197893,C0034,2024-03-13,Headphones,2,150,COMPLETED
197894,C0638,2024-03-12,Keyboard,3,75,COMPLETED
197895,C0503,2024-01-28,Monitor,3,300,CANCELLED
197896,C0517,2024-03-18,Mouse,3,25,COMPLETED
197897,C0501,2024-01-18,Mouse,1,25,COMPLETED
197898,C0865,2024-02-03,Monitor,1,300,COMPLETED
197899,C0866,2024-02-11,Headphones,1,150,COMPLETED
197900,C0382,2024-04-03,Monitor,2,300,PENDING
197901,C0628,2024-01-22,Keyboard,1,75,COMPLETED
197902,C0233,2024-02-05,Headphones,2,150,COMPLETED
197903,C0163,2024-04-08,Monitor,3,300,PENDING
197904,C0330,2024-02-11,Laptop,3,1200,COMPLETED
197905,C0242,2024-03-09,Monitor,3,300,COMPLETED
197906,C0132,2024-01-11,Laptop,3,1200,COMPLETED
197907,C0601,2024-04-03,Monitor,2,300,PENDING
197908,C0834,2024-01-10,Mouse,1,25,COMPLETED
197909,C0089,2024-04-12,Monitor,3,300,PENDING
197910,C0690,2024-04-04,Mouse,1,25,COMPLETED
197911,C0070,2024-02-07,Laptop,1,1200,COMPLETED
197912,C0372,2024-04-06,Mouse,2,25,COMPLETED
197913,C0907,2024-01-11,Headphones,1,150,COMPLETED
197914,C0104,2024-03-18,Keyboard,2,75,COMPLETED
197915,C0132,2024-02-15,Keyboard,2,75,COMPLETED
197916,C0323,2024-01-06,Monitor,1,300,CANCELLED
197917,C0990,2024-02-13,Mouse,2,25,COMPLETED
197918,C0739,2024-04-16,Headphones,3,150,COMPLETED
197919,C0525,2024-02-06,Headphones,2,150,COMPLETED
197920,C0441,2024-01-26,Monitor,1,300,COMPLETED
197921,C0365,2024-01-30,Laptop,3,1200,CANCELLED
197922,C0670,2024-02-05,Headphones,3,150,COMPLETED
197923,C0769,2024-04-23,Headphones,1,150,PENDING
197924,C0188,2024-03-08,Keyboard,2,75,COMPLETED
197925,C0224,2024-01-02,Mouse,2,25,COMPLETED
197926,C0224,2024-01-06,Laptop,3,1200,COMPLETED
197927,C0807,2024-03-09,Monitor,2,300,COMPLETED
197928,C0851,2024-02-28,Laptop,2,1200,COMPLETED
197929,C0964,2024-03-25,Mouse,3,25,COMPLETED
197930,C0765,2024-01-16,Laptop,2,1200,COMPLETED
197931,C0490,2024-01-15,Headphones,2,150,COMPLETED
197932,C0991,2024-02-11,Mouse,2,25,COMPLETED
197933,C0831,2024-04-21,Monitor,1,300,COMPLETED
197934,C0474,2024-04-15,Keyboard,1,75,COMPLETED
197935,C0823,2024-03-18,Monitor,2,300,COMPLETED
197936,C0287,2024-01-08,Mouse,2,25,PENDING
197937,C0677,2024-02-17,Headphones,1,150,COMPLETED
197938,C1000,2024-01-22,Mouse,2,25,PENDING
197939,C0183,2024-04-05,Headphones,3,150,COMPLETED
197940,C0613,2024-03-21,Headphones,2,150,COMPLETED
197941,C0329,2024-02-20,Headphones,1,150,PENDING
197942,C0446,2024-03-15,Monitor,2,300,COMPLETED
197943,C0721,2024-02-13,Laptop,3,1200,COMPLETED
197944,C0136,2024-03-16,Mouse,3,25,COMPLETED
197945,C0765,2024-02-12,Keyboard,2,75,COMPLETED
197946,C0099,2024-04-06,Monitor,3,300,COMPLETED
197947,C0232,2024-02-11,Laptop,1,1200,CANCELLED
197948,C0777,2024-03-27,Headphones,2,150,COMPLETED
197949,C0549,2024-02-24,Mouse,2,25,COMPLETED
197950,C0752,2024-04-27,Keyboard,1,75,COMPLETED
197951,C0669,2024-04-25,Laptop,3,1200,COMPLETED
197952,C0252,2024-01-27,Keyboard,3,75,COMPLETED
197953,C0905,2024-04-01,Keyboard,1,75,CANCELLED
197954,C0268,2024-03-04,Mouse,1,25,COMPLETED
197955,C0681,2024-04-04,Monitor,1,300,COMPLETED
197956,C0009,2024-02-12,Laptop,3,1200,COMPLETED
197957,C0932,2024-03-31,Keyboard,1,75,COMPLETED
197958,C0206,2024-01-14,Keyboard,2,75,COMPLETED
197959,C0838,2024-01-26,Keyboard,2,75,COMPLETED
197960,C0599,2024-01-12,Mouse,2,25,COMPLETED
197961,C0341,2024-01-07,Laptop,1,1200,COMPLETED
197962,C0355,2024-01-07,Keyboard,2,75,CANCELLED
197963,C0398,2024-03-04,Laptop,3,1200,COMPLETED
197964,C0020,2024-03-30,Headphones,1,150,COMPLETED
197965,C0505,2024-03-18,Keyboard,1,75,COMPLETED
197966,C0651,2024-04-18,Monitor,3,300,COMPLETED
197967,C0619,2024-01-16,Headphones,1,150,COMPLETED
197968,C0076,2024-03-07,Mouse,3,25,COMPLETED
197969,C0219,2024-02-26,Headphones,2,150,COMPLETED
197970,C0399,2024-02-29,Mouse,2,25,COMPLETED
197971,C0546,2024-01-20,Monitor,2,300,COMPLETED
197972,C0078,2024-01-02,Mouse,1,25,COMPLETED
197973,C0217,2024-02-14,Headphones,3,150,COMPLETED
197974,C0756,2024-02-17,Monitor,3,300,COMPLETED
197975,C0711,2024-04-02,Mouse,3,25,COMPLETED
197976,C0843,2024-03-20,Monitor,3,300,COMPLETED
197977,C0517,2024-02-26,Laptop,3,1200,COMPLETED
197978,C0029,2024-02-03,Headphones,2,150,COMPLETED
197979,C0729,2024-02-10,Laptop,2,1200,COMPLETED
197980,C0725,2024-03-10,Mouse,1,25,COMPLETED
197981,C0415,2024-02-09,Monitor,1,300,PENDING
197982,C0151,2024-02-26,Keyboard,3,75,COMPLETED
197983,C0874,2024-03-20,Mouse,3,25,COMPLETED
197984,C0116,2024-04-21,Headphones,3,150,COMPLETED
197985,C0930,2024-02-23,Headphones,1,150,COMPLETED
197986,C0133,2024-01-02,Laptop,2,1200,COMPLETED
197987,C0284,2024-04-12,Monitor,3,300,COMPLETED
197988,C0560,2024-03-22,Laptop,1,1200,COMPLETED
197989,C0485,2024-02-02,Mouse,3,25,COMPLETED
197990,C0347,2024-01-08,Laptop,1,1200,COMPLETED
197991,C0323,2024-04-19,Headphones,2,150,COMPLETED
197992,C0744,2024-03-16,Monitor,3,300,COMPLETED
197993,C0032,2024-03-18,Keyboard,3,75,CANCELLED
197994,C0165,2024-02-15,Headphones,1,150,COMPLETED
197995,C0245,2024-04-08,Keyboard,1,75,COMPLETED
197996,C0837,2024-01-09,Headphones,1,150,COMPLETED
197997,C0125,2024-02-18,Monitor,1,300,PENDING
197998,C0233,2024-02-28,Monitor,3,300,COMPLETED
197999,C0021,2024-04-12,Mouse,1,25,COMPLETED
198000,C0830,2024-01-27,Headphones,3,150,PENDING
198001,C0039,2024-03-02,Monitor,1,300,COMPLETED
198002,C0522,2024-03-04,Mouse,2,25,COMPLETED
198003,C0246,2024-02-21,Mouse,1,25,COMPLETED
198004,C0042,2024-03-25,Headphones,1,150,COMPLETED
198005,C0203,2024-03-10,Headphones,1,150,COMPLETED
198006,C0489,2024-03-15,Laptop,1,1200,COMPLETED
198007,C0766,2024-04-12,Headphones,1,150,COMPLETED
198008,C0435,2024-04-21,Monitor,1,300,COMPLETED
198009,C0686,2024-04-14,Monitor,1,300,COMPLETED
198010,C0978,2024-01-14,Mouse,3,25,PENDING
198011,C0456,2024-02-06,Laptop,1,1200,COMPLETED
198012,C0955,2024-02-02,Headphones,1,150,COMPLETED
198013,C0527,2024-03-14,Mouse,3,25,COMPLETED
198014,C0231,2024-04-19,Mouse,1,25,COMPLETED
198015,C0210,2024-03-13,Monitor,3,300,COMPLETED
198016,C0145,2024-04-08,Laptop,1,1200,COMPLETED
198017,C0381,2024-03-16,Monitor,3,300,COMPLETED
198018,C0517,2024-01-07,Mouse,1,25,COMPLETED
198019,C0908,2024-01-06,Mouse,3,25,COMPLETED
198020,C0965,2024-01-12,Monitor,1,300,COMPLETED
198021,C0190,2024-03-23,Laptop,2,1200,COMPLETED
198022,C0040,2024-04-15,Keyboard,2,75,COMPLETED
198023,C0066,2024-03-23,Mouse,2,25,COMPLETED
198024,C0002,2024-03-15,Mouse,1,25,COMPLETED
198025,C0938,2024-03-21,Keyboard,2,75,COMPLETED
198026,C0640,2024-04-27,Keyboard,3,75,COMPLETED
198027,C0281,2024-04-15,Laptop,2,1200,COMPLETED
198028,C0360,2024-02-07,Keyboard,3,75,COMPLETED
198029,C0790,2024-03-17,Mouse,2,25,CANCELLED
198030,C0389,2024-01-28,Laptop,2,1200,COMPLETED
198031,C0774,2024-01-05,Monitor,2,300,COMPLETED
198032,C0274,2024-02-24,Laptop,1,1200,PENDING
198033,C0696,2024-03-19,Laptop,3,1200,COMPLETED
198034,C0378,2024-04-15,Monitor,1,300,COMPLETED
198035,C0973,2024-03-31,Laptop,3,1200,COMPLETED
198036,C0559,2024-03-20,Mouse,1,25,COMPLETED
198037,C0140,2024-03-17,Mouse,2,25,COMPLETED
198038,C0620,2024-02-04,Laptop,3,1200,COMPLETED
198039,C0333,2024-01-22,Keyboard,3,75,COMPLETED
198040,C0111,2024-03-20,Laptop,1,1200,COMPLETED
198041,C0395,2024-01-28,Laptop,3,1200,COMPLETED
198042,C0163,2024-02-24,Keyboard,1,75,COMPLETED
198043,C0661,2024-04-02,Laptop,2,1200,COMPLETED
198044,C0460,2024-02-29,Keyboard,1,75,COMPLETED
198045,C0504,2024-04-01,Headphones,1,150,COMPLETED
198046,C0125,2024-04-14,Mouse,2,25,PENDING
198047,C0054,2024-01-09,Laptop,1,1200,CANCELLED
198048,C0414,2024-02-06,Headphones,1,150,CANCELLED
198049,C0889,2024-03-26,Monitor,3,300,COMPLETED
198050,C0502,2024-01-21,Headphones,2,150,COMPLETED
198051,C0604,2024-03-19,Laptop,3,1200,CANCELLED
198052,C0415,2024-01-25,Mouse,2,25,COMPLETED
198053,C0705,2024-02-21,Keyboard,3,75,COMPLETED
198054,C0980,2024-01-23,Headphones,1,150,COMPLETED
198055,C0630,2024-03-24,Keyboard,3,75,PENDING
198056,C0153,2024-01-05,Keyboard,2,75,COMPLETED
198057,C0591,2024-01-29,Headphones,2,150,COMPLETED
198058,C0394,2024-02-15,Keyboard,3,75,COMPLETED
198059,C0843,2024-02-03,Mouse,2,25,COMPLETED
198060,C0263,2024-02-08,Headphones,2,150,COMPLETED
198061,C0759,2024-04-26,Mouse,1,25,COMPLETED
198062,C0041,2024-03-01,Headphones,3,150,COMPLETED
198063,C0507,2024-01-20,Mouse,2,25,COMPLETED
198064,C0906,2024-03-28,Laptop,2,1200,PENDING
198065,C0773,2024-04-23,Headphones,2,150,CANCELLED
198066,C0854,2024-03-29,Mouse,1,25,COMPLETED
198067,C0315,2024-01-05,Keyboard,3,75,COMPLETED
198068,C0001,2024-03-24,Laptop,3,1200,COMPLETED
198069,C0579,2024-02-29,Mouse,3,25,COMPLETED
198070,C0605,2024-04-29,Mouse,3,25,COMPLETED
198071,C0277,2024-01-19,Laptop,2,1200,COMPLETED
198072,C0082,2024-03-04,Laptop,1,1200,COMPLETED
198073,C0465,2024-03-17,Laptop,2,1200,COMPLETED
198074,C0743,2024-04-29,Monitor,3,300,PENDING
198075,C0119,2024-02-29,Mouse,2,25,COMPLETED
198076,C0438,2024-03-16,Headphones,1,150,COMPLETED
198077,C0047,2024-03-30,Mouse,1,25,COMPLETED
198078,C0733,2024-03-21,Laptop,2,1200,COMPLETED
198079,C0064,2024-03-29,Keyboard,3,75,COMPLETED
198080,C0919,2024-02-12,Laptop,2,1200,COMPLETED
198081,C0961,2024-01-24,Mouse,1,25,COMPLETED
198082,C0444,2024-01-03,Keyboard,1,75,COMPLETED
198083,C0651,2024-02-23,Monitor,2,300,COMPLETED
198084,C0403,2024-03-13,Keyboard,2,75,COMPLETED
198085,C0891,2024-02-11,Keyboard,1,75,COMPLETED
198086,C0536,2024-01-11,Laptop,1,1200,COMPLETED
198087,C0206,2024-02-29,Headphones,3,150,COMPLETED
198088,C0630,2024-03-12,Keyboard,3,75,COMPLETED
198089,C0126,2024-01-31,Keyboard,2,75,COMPLETED
198090,C0960,2024-04-02,Mouse,1,25,CANCELLED
198091,C0117,2024-02-11,Laptop,3,1200,PENDING
198092,C0044,2024-02-17,Mouse,1,25,COMPLETED
198093,C0028,2024-02-25,Keyboard,3,75,COMPLETED
198094,C0548,2024-03-05,Keyboard,2,75,CANCELLED
198095,C0159,2024-04-12,Keyboard,1,75,COMPLETED
198096,C0605,2024-03-17,Monitor,3,300,COMPLETED
198097,C0409,2024-01-18,Keyboard,1,75,COMPLETED
198098,C0085,2024-02-05,Laptop,3,1200,PENDING
198099,C0579,2024-04-24,Headphones,1,150,COMPLETED
198100,C0863,2024-04-14,Mouse,3,25,COMPLETED
198101,C0793,2024-04-30,Laptop,2,1200,COMPLETED
198102,C0392,2024-01-08,Monitor,2,300,COMPLETED
198103,C0935,2024-02-28,Monitor,2,300,COMPLETED
198104,C0419,2024-01-27,Keyboard,3,75,COMPLETED
198105,C0272,2024-02-09,Laptop,3,1200,COMPLETED
198106,C0377,2024-04-08,Keyboard,2,75,COMPLETED
198107,C0508,2024-04-10,Laptop,1,1200,COMPLETED
198108,C0302,2024-03-07,Mouse,3,25,COMPLETED
198109,C0930,2024-04-27,Keyboard,2,75,PENDING
198110,C0723,2024-04-29,Headphones,3,150,COMPLETED
198111,C0533,2024-01-03,Monitor,3,300,COMPLETED
198112,C0029,2024-03-06,Monitor,2,300,COMPLETED
198113,C0103,2024-03-16,Monitor,2,300,COMPLETED
198114,C0623,2024-02-10,Headphones,3,150,COMPLETED
198115,C0123,2024-04-14,Mouse,2,25,COMPLETED
198116,C0294,2024-02-25,Monitor,1,300,COMPLETED
198117,C0574,2024-03-18,Keyboard,3,75,COMPLETED
198118,C0292,2024-02-01,Keyboard,3,75,COMPLETED
198119,C0873,2024-02-16,Laptop,2,1200,PENDING
198120,C0573,2024-04-24,Headphones,1,150,COMPLETED
198121,C0560,2024-04-09,Headphones,2,150,COMPLETED
198122,C0578,2024-01-15,Headphones,2,150,COMPLETED
198123,C0550,2024-03-06,Keyboard,1,75,COMPLETED
198124,C0487,2024-03-24,Monitor,2,300,COMPLETED
198125,C0815,2024-04-19,Mouse,2,25,COMPLETED
198126,C0888,2024-04-05,Monitor,1,300,COMPLETED
198127,C0830,2024-02-29,Headphones,1,150,COMPLETED
198128,C0051,2024-03-17,Headphones,1,150,CANCELLED
198129,C0063,2024-03-27,Headphones,1,150,CANCELLED
198130,C0447,2024-01-03,Laptop,2,1200,COMPLETED
198131,C0670,2024-03-06,Laptop,1,1200,COMPLETED
198132,C0302,2024-04-13,Monitor,2,300,COMPLETED
198133,C0785,2024-03-21,Mouse,3,25,PENDING
198134,C0763,2024-03-10,Headphones,2,150,CANCELLED
198135,C0609,2024-01-16,Monitor,3,300,COMPLETED
198136,C0187,2024-03-19,Monitor,3,300,COMPLETED
198137,C0662,2024-01-30,Keyboard,1,75,COMPLETED
198138,C0227,2024-02-18,Mouse,1,25,COMPLETED
198139,C0458,2024-02-09,Keyboard,1,75,PENDING
198140,C0228,2024-03-11,Mouse,2,25,COMPLETED
198141,C0784,2024-01-19,Headphones,2,150,COMPLETED
198142,C0079,2024-04-13,Headphones,1,150,COMPLETED
198143,C0538,2024-03-06,Mouse,3,25,PENDING
198144,C0613,2024-01-09,Laptop,2,1200,PENDING
198145,C0111,2024-01-24,Laptop,2,1200,COMPLETED
198146,C0702,2024-03-30,Mouse,1,25,COMPLETED
198147,C0280,2024-04-29,Mouse,2,25,COMPLETED
198148,C0762,2024-02-25,Mouse,1,25,COMPLETED
198149,C0038,2024-01-23,Monitor,1,300,COMPLETED
198150,C0163,2024-03-22,Monitor,2,300,PENDING
198151,C0997,2024-03-08,Headphones,3,150,COMPLETED
198152,C0477,2024-03-22,Keyboard,1,75,COMPLETED
198153,C0794,2024-04-10,Monitor,2,300,COMPLETED
198154,C0421,2024-02-09,Mouse,3,25,COMPLETED
198155,C0514,2024-01-16,Laptop,1,1200,COMPLETED
198156,C0102,2024-02-09,Monitor,3,300,COMPLETED
198157,C0463,2024-04-30,Mouse,3,25,CANCELLED
198158,C0700,2024-02-04,Laptop,2,1200,COMPLETED
198159,C0219,2024-03-17,Laptop,2,1200,COMPLETED
198160,C0907,2024-02-24,Headphones,1,150,COMPLETED
198161,C0366,2024-02-25,Laptop,1,1200,COMPLETED
198162,C0520,2024-02-13,Mouse,2,25,COMPLETED
198163,C0919,2024-04-15,Monitor,1,300,COMPLETED
198164,C0445,2024-01-26,Keyboard,2,75,COMPLETED
198165,C0583,2024-04-16,Mouse,2,25,COMPLETED
198166,C0566,2024-02-29,Headphones,3,150,COMPLETED
198167,C0361,2024-03-17,Laptop,1,1200,COMPLETED
198168,C0632,2024-04-28,Monitor,2,300,COMPLETED
198169,C0822,2024-04-07,Laptop,3,1200,COMPLETED
198170,C0281,2024-04-17,Laptop,1,1200,COMPLETED
198171,C0661,2024-02-29,Laptop,1,1200,COMPLETED
198172,C0758,2024-02-07,Headphones,3,150,COMPLETED
198173,C0137,2024-04-10,Keyboard,2,75,COMPLETED
198174,C0329,2024-02-11,Keyboard,1,75,COMPLETED
198175,C0882,2024-04-09,Laptop,3,1200,COMPLETED
198176,C0344,2024-02-04,Monitor,1,300,COMPLETED
198177,C0282,2024-01-20,Keyboard,3,75,COMPLETED
198178,C0147,2024-03-25,Mouse,2,25,PENDING
198179,C0366,2024-04-07,Mouse,3,25,PENDING
198180,C0453,2024-02-27,Mouse,1,25,PENDING
198181,C0007,2024-03-29,Monitor,2,300,COMPLETED
198182,C0265,2024-03-28,Keyboard,2,75,COMPLETED
198183,C0730,2024-01-24,Headphones,2,150,COMPLETED
198184,C0554,2024-02-10,Mouse,2,25,COMPLETED
198185,C0112,2024-04-19,Mouse,1,25,CANCELLED
198186,C0952,2024-01-15,Headphones,3,150,COMPLETED
198187,C0246,2024-04-14,Laptop,2,1200,COMPLETED
198188,C0620,2024-04-19,Laptop,1,1200,CANCELLED
198189,C0417,2024-02-21,Monitor,3,300,CANCELLED
198190,C0289,2024-04-17,Laptop,1,1200,COMPLETED
198191,C0499,2024-01-07,Mouse,2,25,COMPLETED
198192,C0512,2024-04-27,Monitor,3,300,COMPLETED
198193,C0291,2024-01-09,Keyboard,3,75,CANCELLED
198194,C0546,2024-03-07,Laptop,3,1200,PENDING
198195,C0816,2024-04-17,Keyboard,2,75,CANCELLED
198196,C0358,2024-01-08,Mouse,1,25,PENDING
198197,C0821,2024-01-17,Keyboard,3,75,COMPLETED
198198,C0093,2024-03-19,Headphones,2,150,COMPLETED
198199,C0160,2024-03-07,Mouse,2,25,COMPLETED
198200,C0840,2024-03-24,Keyboard,3,75,COMPLETED
198201,C0243,2024-03-01,Keyboard,1,75,CANCELLED
198202,C0085,2024-03-22,Laptop,3,1200,COMPLETED
198203,C0291,2024-04-26,Laptop,1,1200,COMPLETED
198204,C0304,2024-02-14,Headphones,3,150,PENDING
198205,C0985,2024-04-02,Keyboard,1,75,COMPLETED
198206,C0063,2024-03-27,Keyboard,2,75,CANCELLED
198207,C0562,2024-01-12,Monitor,2,300,CANCELLED
198208,C0276,2024-03-13,Monitor,2,300,CANCELLED
198209,C0465,2024-02-08,Monitor,2,300,COMPLETED
198210,C0594,2024-03-13,Keyboard,3,75,COMPLETED
